record_id,country_code,published_at,url,title,speaker,content_chars,score,score_reasoning,war_related,confidence,source_kind,language,model,pipeline_version,response_id,scored_at,content_hash,is_legacy
e33e9c88525bba3b,IN,2025-02-21,https://www.mea.gov.in/press-releases.htm?dtl/39092/,"EAM’s opening remarks during meeting with Foreign Minister of China Wang Yi on the sidelines of G20 Foreign Ministers’ Meeting, Johannesburg (February 21, 2025)",,1123,0,"Neutral tone. This unit contains no evaluative or normative language regarding war, conflict, or violence. It references border management only in the neutral, procedural context of 'peace and tranquility' without describing any incident, escalation, or resolution. All statements are diplomatic, institutional, and procedural — focused on dialogue, cooperation, and continuity. No war-related intensity is conveyed; thus, strictly neutral (0).",True,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-b3ecc2cc-bbac-9eb5-968d-58100ebffa37|chatcmpl-43e80654-79bf-9f33-8604-1a519e785b97|chatcmpl-f57cd7a6-b040-95b1-bd2d-0b869808b643|chatcmpl-5b1cea8b-b7fb-94c6-a7de-35fce6254054|chatcmpl-a11824b8-a0b6-976b-8f87-3fc4b2270cdc|chatcmpl-e1e5e6d0-2930-92f3-845b-da033d5ce732|chatcmpl-cd7e1403-6a14-9c3b-b3d4-20a5c615b80c|chatcmpl-29558177-7363-9213-9050-f7dab8f0c725|chatcmpl-7b7635ab-ac99-9ea7-955c-c15e631271ef,2026-03-23T01:40:47Z,e00bb892b94218954e98196db7f77ecb841742b7,False
7a8c589c24eb457d,IN,2025-02-22,https://www.mea.gov.in/press-releases.htm?dtl/39096/,"Visit of President of European Commission to India (February 27-28, 2025)",,1588,0,"No war-related sentiment detected. Announces EU Commission President’s visit focused on trade, technology, and strategic partnership; agenda items are economic and institutional — no military, security, or conflict content.",False,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-b3ecc2cc-bbac-9eb5-968d-58100ebffa37|chatcmpl-43e80654-79bf-9f33-8604-1a519e785b97|chatcmpl-f57cd7a6-b040-95b1-bd2d-0b869808b643|chatcmpl-5b1cea8b-b7fb-94c6-a7de-35fce6254054|chatcmpl-a11824b8-a0b6-976b-8f87-3fc4b2270cdc|chatcmpl-e1e5e6d0-2930-92f3-845b-da033d5ce732|chatcmpl-cd7e1403-6a14-9c3b-b3d4-20a5c615b80c|chatcmpl-29558177-7363-9213-9050-f7dab8f0c725|chatcmpl-7b7635ab-ac99-9ea7-955c-c15e631271ef,2026-03-23T01:40:47Z,224171c745c7b49a7293e582a4bd90b1b9ae2d2f,False
9d5e1b7fd48e265f,IN,2025-02-22,https://www.mea.gov.in/press-releases.htm?dtl/39095/,"Official Visit of Prime Minister of Bhutan to India (February 20-21, 2025)",,787,0,"No war-related sentiment detected. Summarizes high-level bilateral engagement with Bhutan emphasizing friendship and cooperation; no mention of defense, border, security, or conflict — consistent with u3’s non-security framing.",False,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-b3ecc2cc-bbac-9eb5-968d-58100ebffa37|chatcmpl-43e80654-79bf-9f33-8604-1a519e785b97|chatcmpl-f57cd7a6-b040-95b1-bd2d-0b869808b643|chatcmpl-5b1cea8b-b7fb-94c6-a7de-35fce6254054|chatcmpl-a11824b8-a0b6-976b-8f87-3fc4b2270cdc|chatcmpl-e1e5e6d0-2930-92f3-845b-da033d5ce732|chatcmpl-cd7e1403-6a14-9c3b-b3d4-20a5c615b80c|chatcmpl-29558177-7363-9213-9050-f7dab8f0c725|chatcmpl-7b7635ab-ac99-9ea7-955c-c15e631271ef,2026-03-23T01:40:47Z,1be7aa62e04031ffd16b4d6796fc400f58926a98,False
3c2cb69deb6ec7ad,IN,2025-02-23,https://www.mea.gov.in/press-releases.htm?dtl/39097/,"Conference for Women Peacekeepers: “Women in Peacekeeping – A Global South Perspective” (February 23, 2025)",,608,3,"Positive tone. The unit highlights a dedicated, high-level conference centered on women peacekeepers from 35 Global South TCCs — directly linking India to active, values-driven multilateral peacekeeping leadership. The framing ('A Global South Perspective'), participation of top UN peace operations leadership (Lacroix, Saunders), and ceremonial engagement with the President signal strong normative commitment to peacebuilding, gender-inclusive conflict resolution, and post-conflict stabilization. This represents an especially strong, institutionally amplified positive stance on war-related peace efforts; hence +3.",True,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-b3ecc2cc-bbac-9eb5-968d-58100ebffa37|chatcmpl-43e80654-79bf-9f33-8604-1a519e785b97|chatcmpl-f57cd7a6-b040-95b1-bd2d-0b869808b643|chatcmpl-5b1cea8b-b7fb-94c6-a7de-35fce6254054|chatcmpl-a11824b8-a0b6-976b-8f87-3fc4b2270cdc|chatcmpl-e1e5e6d0-2930-92f3-845b-da033d5ce732|chatcmpl-cd7e1403-6a14-9c3b-b3d4-20a5c615b80c|chatcmpl-29558177-7363-9213-9050-f7dab8f0c725|chatcmpl-7b7635ab-ac99-9ea7-955c-c15e631271ef,2026-03-23T01:40:47Z,f569dfa835e5c64a6693940a81d41c0ff30c94ff,False
5ab68011c85c744f,IN,2025-02-24,https://www.mea.gov.in/press-releases.htm?dtl/39100/,Shri Y.K. Sailas Thangal appointed as the next Ambassador of India to the Republic of Kazakhstan,,98,0,"No war-related sentiment detected. Announcement of a diplomatic appointment (Ambassador to Kazakhstan) with no mention of security, military, conflict, deterrence, sanctions, or related themes. Purely protocol/foreign service administrative matter.",False,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-5a1d320a-5781-94c3-8fae-0d940182e05c|chatcmpl-49621c6b-d407-9d03-b721-fe27e43b1a5c|chatcmpl-b0b3364c-cf7d-9563-b873-f2c84e5b3336|chatcmpl-9e5ab592-2fa6-984e-a734-9d27fe00439b|chatcmpl-2a2a5fad-1cae-9f45-8bfa-e09abc9ea077|chatcmpl-4853ce66-c49b-9073-8223-7432fbbdb95e|chatcmpl-ffec73b6-eb39-9beb-b4f0-0c61b50842cd|chatcmpl-798d5aac-29ca-90b3-89d1-e9ae7306985e|chatcmpl-e2c0be21-cd69-9680-9ff7-9d521d69a6dc,2026-03-23T01:42:29Z,6a55b42652aec3a8bf77d3aec29e9f69cc0c435e,False
80f051e75abcae44,IN,2025-02-24,https://www.mea.gov.in/press-releases.htm?dtl/39098/,"EAM’s remarks at the 12th International Health Dialogue, New Delhi (February 22, 2025)",,7622,0,"No war-related sentiment detected. Focuses on health diplomacy, pandemic response, and humanitarian medical aid (Gaza, Syria, Afghanistan); while Gaza and Syria are conflict zones, the unit describes *humanitarian relief*, not the conflict itself, its conduct, or security dynamics — and no mention of military, deterrence, sanctions, or escalation per instructions.",False,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-b3ecc2cc-bbac-9eb5-968d-58100ebffa37|chatcmpl-43e80654-79bf-9f33-8604-1a519e785b97|chatcmpl-f57cd7a6-b040-95b1-bd2d-0b869808b643|chatcmpl-5b1cea8b-b7fb-94c6-a7de-35fce6254054|chatcmpl-a11824b8-a0b6-976b-8f87-3fc4b2270cdc|chatcmpl-e1e5e6d0-2930-92f3-845b-da033d5ce732|chatcmpl-cd7e1403-6a14-9c3b-b3d4-20a5c615b80c|chatcmpl-29558177-7363-9213-9050-f7dab8f0c725|chatcmpl-7b7635ab-ac99-9ea7-955c-c15e631271ef,2026-03-23T01:40:47Z,97728ac452f16d77559f0d5c63ae5bd150927a88,False
82bca01a6aea623c,IN,2025-02-24,https://www.mea.gov.in/press-releases.htm?dtl/39099/,"EAM’s remarks during the Inaugural session of the Conference for Women Peacekeepers from the Global South : Women in Peacekeeping - A Global South Perspective (February 24, 2025)",,4675,2,"Positive tone. Strongly positive framing of India's peacekeeping legacy: highlights leadership (largest TCC), sacrifice (180 fallen, Param Vir Chakra citation), pioneering role for women (first all-women FPU in Liberia), and sustained commitment across decades and missions. Language is celebratory and normatively affirming ('proud', 'beacon of inspiration', 'indelible impact', 'proudly continues this legacy'), but remains institutional and factual—lacking hyperbolic or emotive superlatives that would warrant +3.",True,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-5a1d320a-5781-94c3-8fae-0d940182e05c|chatcmpl-49621c6b-d407-9d03-b721-fe27e43b1a5c|chatcmpl-b0b3364c-cf7d-9563-b873-f2c84e5b3336|chatcmpl-9e5ab592-2fa6-984e-a734-9d27fe00439b|chatcmpl-2a2a5fad-1cae-9f45-8bfa-e09abc9ea077|chatcmpl-4853ce66-c49b-9073-8223-7432fbbdb95e|chatcmpl-ffec73b6-eb39-9beb-b4f0-0c61b50842cd|chatcmpl-798d5aac-29ca-90b3-89d1-e9ae7306985e|chatcmpl-e2c0be21-cd69-9680-9ff7-9d521d69a6dc,2026-03-23T01:42:29Z,c7fd9e33b49b2c97653622019c501adb695c671e,False
27d3c5418a10fad1,IN,2025-02-25,https://www.mea.gov.in/press-releases.htm?dtl/39101/,"India-UNODA Capacity Building Programme on the UNSC Resolution 1540 and Strategic Trade Controls for Asia-Pacific Countries at NACIN Palasamudram (February 25-27, 2025)",,741,2,"Positive tone. Clearly positive portrayal of India’s non-proliferation engagement: terms like 'flagship programme', 'robust credentials', and 'further demonstration of India’s contribution' signal strong endorsement and active leadership. The unit positions India as a responsible stakeholder reinforcing the global non-proliferation architecture—confident and cooperative, but without aspirational or transformative rhetoric (e.g., no claims of 'setting new global standards' or 'redefining norms') that would justify +3.",True,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-5a1d320a-5781-94c3-8fae-0d940182e05c|chatcmpl-49621c6b-d407-9d03-b721-fe27e43b1a5c|chatcmpl-b0b3364c-cf7d-9563-b873-f2c84e5b3336|chatcmpl-9e5ab592-2fa6-984e-a734-9d27fe00439b|chatcmpl-2a2a5fad-1cae-9f45-8bfa-e09abc9ea077|chatcmpl-4853ce66-c49b-9073-8223-7432fbbdb95e|chatcmpl-ffec73b6-eb39-9beb-b4f0-0c61b50842cd|chatcmpl-798d5aac-29ca-90b3-89d1-e9ae7306985e|chatcmpl-e2c0be21-cd69-9680-9ff7-9d521d69a6dc,2026-03-23T01:42:29Z,3f0db536eaf5d89c897a04c6a68b9251e43b60b7,False
38bfff5514ce8d3c,IN,2025-02-25,https://www.mea.gov.in/press-releases.htm?dtl/39103/,"EAM’s remarks at Advantage Assam 2.0 in the session Act East, Act Fast and Act First (February 25, 2025)",,12442,0,"No war-related sentiment detected. Remarks on the 'Act East' policy focused on regional economic integration, infrastructure, diplomacy, and domestic development in Northeast India. Mentions no military, security, conflict, or deterrence dimensions — it is an economic and foreign policy outreach initiative.",False,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-5a1d320a-5781-94c3-8fae-0d940182e05c|chatcmpl-49621c6b-d407-9d03-b721-fe27e43b1a5c|chatcmpl-b0b3364c-cf7d-9563-b873-f2c84e5b3336|chatcmpl-9e5ab592-2fa6-984e-a734-9d27fe00439b|chatcmpl-2a2a5fad-1cae-9f45-8bfa-e09abc9ea077|chatcmpl-4853ce66-c49b-9073-8223-7432fbbdb95e|chatcmpl-ffec73b6-eb39-9beb-b4f0-0c61b50842cd|chatcmpl-798d5aac-29ca-90b3-89d1-e9ae7306985e|chatcmpl-e2c0be21-cd69-9680-9ff7-9d521d69a6dc,2026-03-23T01:42:29Z,3a7fc89782c17604a5a9382c632d0afee4145109,False
43e1da6d611bbb7f,IN,2025-02-25,https://www.mea.gov.in/press-releases.htm?dtl/39102/,"EAM’s remarks at the 58th Session of UN Human Rights Council, Geneva (February 24, 2025)",,4135,0,"No war-related sentiment detected. Speech at the UN Human Rights Council addressing democracy, pluralism, poverty alleviation, education, and governance. No reference to war, armed conflict, military operations, sanctions, terrorism, ceasefire, or security policy. Purely human rights and developmental discourse.",False,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-5a1d320a-5781-94c3-8fae-0d940182e05c|chatcmpl-49621c6b-d407-9d03-b721-fe27e43b1a5c|chatcmpl-b0b3364c-cf7d-9563-b873-f2c84e5b3336|chatcmpl-9e5ab592-2fa6-984e-a734-9d27fe00439b|chatcmpl-2a2a5fad-1cae-9f45-8bfa-e09abc9ea077|chatcmpl-4853ce66-c49b-9073-8223-7432fbbdb95e|chatcmpl-ffec73b6-eb39-9beb-b4f0-0c61b50842cd|chatcmpl-798d5aac-29ca-90b3-89d1-e9ae7306985e|chatcmpl-e2c0be21-cd69-9680-9ff7-9d521d69a6dc,2026-03-23T01:42:29Z,3879312b9fe300390cff4dcb822e73b5fc1129a8,False
90ea1f805e20e012,IN,2025-02-26,https://www.mea.gov.in/press-releases.htm?dtl/39105/,"EAM’s remarks at Japan-India-Africa Business Forum (February 26, 2025)",,4496,0,"No war-related sentiment detected. Speech at a business forum emphasizing economic cooperation, Indo-Pacific vision, Africa development, ITEC, and digital infrastructure. References 'free and open Indo-Pacific' but only in the context of shared democratic values and economic growth — no military, deterrence, or conflict-related content.",False,0.9,in_mea_press_release,en,qwen-plus,paper_multistage_v1,chatcmpl-5a1d320a-5781-94c3-8fae-0d940182e05c|chatcmpl-49621c6b-d407-9d03-b721-fe27e43b1a5c|chatcmpl-b0b3364c-cf7d-9563-b873-f2c84e5b3336|chatcmpl-9e5ab592-2fa6-984e-a734-9d27fe00439b|chatcmpl-2a2a5fad-1cae-9f45-8bfa-e09abc9ea077|chatcmpl-4853ce66-c49b-9073-8223-7432fbbdb95e|chatcmpl-ffec73b6-eb39-9beb-b4f0-0c61b50842cd|chatcmpl-798d5aac-29ca-90b3-89d1-e9ae7306985e|chatcmpl-e2c0be21-cd69-9680-9ff7-9d521d69a6dc,2026-03-23T01:42:29Z,8e6831af547b1d285134bcd8f9dd0ac97d3e8329,False
