record_id,country_code,published_at,url,title,speaker,content_chars,score,score_reasoning,war_related,confidence,source_kind,language,model,response_id,scored_at,content_hash,is_legacy,pipeline_version
0cdf2806bea64149,CN,2010-02-11,,,Ma Zhaoxu,6816,-2,在涉及对台军售问题上，使用‘一致和明确’的反对措辞，并表明将密切关注相关动态，体现了明显消极情绪，且对象为大国，负面权重更高。,True,,legacy_cn_press_conference,en,legacy_import,,,d8e6ae5e3e7ecbd8919a386a8ef35aed0c75f706,True,
fa8d85592aeb1d44,CN,2010-02-23,,,Qin Gang,15354,-2,发言中多次提及美国对台军售及制裁相关美国公司，使用‘坚决反对’‘严重损害’等措辞，且涉及大国（美国），负面情绪权重较高，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,be51e268bb0d39d276182414689e0df6514df245,True,
3d915aa31fc9a02b,CN,2010-02-25,,,Qin Gang,8889,-2,对美国对台军售表示‘坚决反对’，并提及暂停中美军事交流，语气明显消极且涉及大国，负面权重更高。,True,,legacy_cn_press_conference,en,legacy_import,,,9a3d5678f4baae8ec542da7ab79780c375ec6e43,True,
05a08ca8047a6e23,CN,2010-03-02,,,Qin Gang,6259,-1,提及东突组织头目被击毙事件，虽未直接表态但显示出一定关注，且涉及地区安全议题，整体略偏消极。,True,,legacy_cn_press_conference,en,legacy_import,,,4f3be4afe0247738923bbec7ed6da16c6c8d6ade,True,
fb39a54cee971b31,CN,2010-03-04,,,Qin Gang,6583,-2,在涉及中美关系及军事相关问题时，使用‘严重扰乱’‘坚决反对’等措辞，且对象为大国，负面权重更高，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,4bc2b0576c9ea053d76b288e85b42d36f31f25ec,True,
2622036bf3c23eee,CN,2010-03-09,,,Qin Gang,6112,-2,发言中明确提到美国对台军售问题，使用‘坚决反对’‘敦促’等措辞，且涉及大国美国，负面情绪权重较高，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,eb6c40cea90d1c2eaebcdd9ff8e20123e9a26b67,True,
2626526504f74384,CN,2010-03-11,,,Qin Gang,15244,-2,在涉及西藏和东突分离主义势力的问题上，使用了‘坚决反对’、‘立即停止’等措辞，且针对以色列的军事行为表达了强烈不满，负面情绪权重较高。,True,,legacy_cn_press_conference,en,legacy_import,,,ab339e402aa2dd8bd1d0bfc6e768a755421127e7,True,
90e8581cdd9a1d4d,CN,2010-03-16,,,Qin Gang,6861,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,ddbd6d2d9e7f16ef959f90ce95fc6dc5d02523df,True,
f1566eb4ed562678,CN,2010-03-18,,,Qin Gang,12989,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,7a4050f56c2aba9480ae8a4ff3b4e4f7b6b775a0,True,
a363200197abae76,CN,2010-03-23,,,Qin Gang,10431,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,a33e170336d20b2d09ef7f556fc3b0e3cc25d825,True,
5f46787f7d1612da,CN,2010-03-25,,,Qin Gang,7900,-2,在涉及阿富汗问题时，中国明确表示‘坚决反对’任何危害中国机构和人员安全的行为，并敦促阿富汗采取有效措施，整体语气明显消极且针对安全议题，因此判定为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,0d528a56e6235056a5081ad93d225b856877012f,True,
9026bb5a52b3ee32,CN,2010-03-30,,,Qin Gang,12675,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,e9f230dcdb5daa719f80bc77326e1edd15995cf1,True,
21b9644c71bd9791,CN,2010-04-01,,,Qin Gang,20993,1,提及反恐合作、联合军演等，语气积极但程度有限，使用‘愿意加强合作’等措辞，整体略偏正面。,True,,legacy_cn_press_conference,en,legacy_import,,,739fa7770a1fe5bf53a5859ef1b0eea4310bf0a3,True,
66d5002492951d1c,CN,2010-04-06,,,Jiang Yu,9088,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,ebe443b89eb90107cd1041c5c749574031f6b59c,True,
a0cedfbc0dc873a5,CN,2010-04-08,,,Jiang Yu,8065,-1,提及美国《核态势评估报告》及核武器问题，中国表达了‘关切’和‘希望’等措辞，态度略微消极。,True,,legacy_cn_press_conference,en,legacy_import,,,2925389fe732cb597aded0564c16ad74b4f17035,True,
57a0856066855a32,CN,2010-04-13,,,Jiang Yu,11338,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,757515296c786762349e8724ac12cd63bce74542,True,
882235977d4ec1b5,CN,2010-04-15,,,Jiang Yu,2499,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,7122907eb8ac82c0f8dc7daaf0e415e89aa56817,True,
801137014dba76a4,CN,2010-04-20,,,Jiang Yu,4314,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,4b40c4a84c78c6d91b053795d40360d38a70b6ba,True,
544d9ed7a16f71ca,CN,2010-04-22,,,Jiang Yu,10133,-1,提及朝鲜半岛局势及军事相关事件（如天安舰事件），中国呼吁各方保持沟通、加强对话，态度中立偏谨慎，情绪略微消极。,True,,legacy_cn_press_conference,en,legacy_import,,,d2f3a3e45243fd6209039018d06701a9022a1cd1,True,
63da86b32ee19213,CN,2010-04-27,,,Jiang Yu,5441,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,a0b42c87bd042a1b6551d9d4755d1d8984269456,True,
c4c56ec8c4c65b6c,CN,2010-04-29,,,Jiang Yu,5457,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,da57362cca6dd27da1bc038bb411d69eb184b6ea,True,
8bb6f8fceb543c35,CN,2010-05-04,,,Jiang Yu,5493,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,cb14c3bd74db6b3ff92c818e7e7d6a2da651c71c,True,
d647ee6ac8196905,CN,2010-05-06,,,Jiang Yu,2839,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,94cefc2e365c168887e8114a289c41547e66b728,True,
8c76eea146ab9368,CN,2010-05-11,,,Jiang Yu,7413,-1,提及中印边界问题时使用‘incursion’一词，尽管中方重申和平解决原则，但涉及军事敏感议题，整体略显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,73817a6d10b58962e1696294f6dcf10675abf24b,True,
b6922f38fe369e1f,CN,2010-05-13,,,Ma Zhaoxu,6772,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,f803ccaf89a1fae42a45856eb24ab7f9f218f6d9,True,
b4ee7be7f15d9462,CN,2010-05-18,,,Ma Zhaoxu,9018,-1,提及中国员工在也门被扣押事件，表达了紧急关切并敦促救援，语气略微消极。此外，关于伊朗核问题的表态虽支持对话解决，但涉及地区安全议题，整体偏中立略消极。,True,,legacy_cn_press_conference,en,legacy_import,,,b197e6b298b4771543a0cbc6ec32ee50b7a657eb,True,
3d8f66962c7fabc9,CN,2010-05-20,,,Ma Zhaoxu,970,-1,发言提到‘避免局势升级’并反对破坏半岛无核化努力，语气略显消极但保持外交克制，涉及地区安全议题。,True,,legacy_cn_press_conference,en,legacy_import,,,761474ab5b650e7fb5cc8c7089071fcf68ccea3c,True,
0cf1687a58b76d82,CN,2010-05-25,,,Jiang Yu,5829,-1,提及朝鲜半岛局势及中国对和平稳定的关切，使用‘坚决反对任何破坏东北亚和平稳定的举动’等措辞，整体态度略微消极。,True,,legacy_cn_press_conference,en,legacy_import,,,f19d87cfacfadbe4178707b696981f0da10dd452,True,
395fe54ab03fb3f5,CN,2010-05-27,,,Ma Zhaoxu,3732,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,1ce84c4560feda4cfbb503d832df83a3f11a55a4,True,
97ed8693fc1ad810,CN,2010-06-01,,,Ma Zhaoxu,7431,-1,提及中东局势及对以色列军事行动的‘谴责’，态度略微消极，但未直接涉及军事合作或冲突升级，整体影响有限。,True,,legacy_cn_press_conference,en,legacy_import,,,a3ba30402c28b181cf0235b7f57e266f1313ec0f,True,
77466e0b8ecac88e,CN,2010-06-03,,,Jiang Yu,5008,-1,提及中国国防部回应美国防长访华问题，语气中立但涉及军事关系，整体略微消极。,True,,legacy_cn_press_conference,en,legacy_import,,,ee1dffa9199b24335487afa90b2e72b281a2ef59,True,
ec96aa43992bc956,CN,2010-06-08,,,Qin Gang,10967,-1,提及朝鲜射击事件，使用‘严重关切’等措辞，但未直接涉及军事合作或冲突升级，整体情绪略微消极。,True,,legacy_cn_press_conference,en,legacy_import,,,747d6e512c667b56a81e15eb6c37b6e5521dafb4,True,
07fd4770981cf9a8,CN,2010-06-10,,,Qin Gang,12914,-1,发言中提到中国国防政策和军事意图时使用‘坚决遵循和平发展道路’‘防御性国防政策’等措辞，整体态度积极；但对美国军事关切表达了‘敦促客观看待’的立场，情绪略消极。涉及大国（美国），权重较高，加权平均后得分为 -1。,True,,legacy_cn_press_conference,en,legacy_import,,,aa05fd41e95e2dd1f357ee6355de3e595ac59b78,True,
e5895fd76abebcca,CN,2010-06-17,,,Qin Gang,8934,-2,针对美国对台军售问题，使用‘坚决反对’等否定词，且对象为大国，负面权重更高，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,2a2ba888902b4773678b314fdeb0b315c3bc003a,True,
9b8c9f78bdd9cdb5,CN,2010-06-22,,,Qin Gang,8740,-2,对美韩联合军演表达‘非常关切’，并敦促相关方保持克制，避免加剧紧张局势，涉及大国且语气明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,fae5c55c438c4b295cdd8c5a104855c25dc54c18,True,
81ed060812545ff6,CN,2010-06-24,,,Qin Gang,9447,-2,在涉及日本首相关于美日同盟及中国军力建设的表态时，使用‘表示关切’等措辞，且明确反对同盟针对第三方，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,7b33ba5bb5ec6429b9f8ef6c029b01287ba184fb,True,
58ccd1207153204c,CN,2010-06-29,,,Qin Gang,10258,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,dd9f496c6d4488adacc72c4ae719a49a7612842c,True,
a85c46848bee012b,CN,2010-07-01,,,Qin Gang,3776,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,0ae4e082aff9aee8f933be6b7b66c887263be54e,True,
23fd3371f6e18690,CN,2010-07-06,,,Qin Gang,11459,-1,涉及中巴反恐军事演习和美韩军演问题，对美韩军演表达'严重关切'等消极措辞，且涉及大国美国，负面权重较高，整体略微消极,True,,legacy_cn_press_conference,en,legacy_import,,,f72dcfcefb9775d1905998918bd1af12c147b5bd,True,
72a23c8e4ddf4daa,CN,2010-07-08,,,Qin Gang,3848,-2,使用‘坚决反对’‘严重关切’等否定词，明确反对外军在黄海及中国沿海水域的活动，负面情绪明显，且对象为大国，权重更高。,True,,legacy_cn_press_conference,en,legacy_import,,,0353dc344b3cfa33328069b740abaf4ede83bdda,True,
91d80e3c872b0f58,CN,2010-07-13,,,Qin Gang,6820,-2,对美韩联合军演表示‘严重关切’，并敦促相关方缓和紧张局势，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,0ad0ac916d5feaa03c0505ed61a1711157d65404,True,
7cf97ea76878eb0d,CN,2010-07-15,,,Qin Gang,5781,-2,多次使用‘坚决反对’‘严重关切’等否定词，且涉及大国军事活动，负面权重更高，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,700f99fe13d7af121401d7206d03b0947328c579,True,
b50b1bbcb56b91f1,CN,2010-09-02,,,Jiang Yu,12036,-1,提及朝鲜半岛局势及六方会谈，语气中性偏消极，使用‘复杂敏感’‘冷静克制’等措辞，整体略显担忧。,True,,legacy_cn_press_conference,en,legacy_import,,,6c320e619ce3ed068ea488b77e6292cc88b17e64,True,
ef75234f77e43021,CN,2010-09-07,,,Jiang Yu,9384,-1,提及缅甸局势及军事相关议题，但措辞偏中立，仅对干涉行为表示‘敦促’与‘关注’，未涉及强烈情绪。,True,,legacy_cn_press_conference,en,legacy_import,,,9b73d038be997f5d28646a3b20404545f802ec02,True,
38b5d1522b00c48a,CN,2010-09-09,,,Jiang Yu,6661,-2,使用‘坚决反对’‘强烈抗议’等否定词，且对象为大国日本，负面权重更高，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,bd4b9e437cc6d0a8365ef5e409a0af2960ea3a1d,True,
2e3ff0f2144c8596,CN,2010-09-14,,,Jiang Yu,6956,-2,多次使用‘坚决反对’‘立即停止’等否定措辞，涉及中日军事和领土争端，且对象为大国日本，负面权重较高，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,1391be7dbe6e133783977fa4d60fde6dee42d223,True,
f869487d1cdbcb3a,CN,2010-09-16,,,Jiang Yu,8974,-2,发言中提到‘坚决反对’日本在钓鱼岛问题上的行为，且明确反对其增加军费和联合军演，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,7d59c1e48e6db872320834ce6cb075dba526887e,True,
7d617bc3038dd9e9,CN,2010-09-21,,,Jiang Yu,13406,-2,涉及军事议题包括中国对春晓油气田的主权声明、日本考虑扩军等，发言中使用‘坚决反对’‘严重关切’等措辞，且对象为大国日本，负面情绪权重较高。,True,,legacy_cn_press_conference,en,legacy_import,,,fc608f9a4c13b030b19abc797dbc672e1096d5e7,True,
6f43d534b7a3be11,CN,2010-09-28,,,Jiang Yu,9478,-2,发言中多次提及中日围绕钓鱼岛问题的摩擦，使用‘坚决反对’‘严重损害’等措辞，且涉及大国日本，负面情绪权重较高，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,b6051ebc850324c243d19082b18c7579711f98a0,True,
0e411e97eb0eaf9a,CN,2010-09-30,,,Jiang Yu,8982,-2,在涉及钓鱼岛及东海问题上，使用‘坚决反对’‘严重侵犯主权’等措辞，且针对日本的军事相关行为明确表达了负面态度，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,7143400f35f034a60c0fa02782cd82d1d2c7edd5,True,
95da284cf67fd295,CN,2010-10-12,,,Ma Zhaoxu,7449,-2,涉及日本军方计划在青岛停靠但被中国推迟，尽管未直接评论但负面情绪隐含其中，且涉及大国日本，权重较高，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,936cb55b19131356b978e402bc869aa72171ef14,True,
14a0f3cddb09b7d1,CN,2010-10-14,,,Ma Zhaoxu,7093,1,涉及朝核问题、六方会谈、南海争议等安全议题，使用'坚持半岛无核化目标''维护半岛和平稳定''反对无关国家干预'等表述，体现积极维护地区安全但对外部干预持反对态度，整体略微积极,True,,legacy_cn_press_conference,en,legacy_import,,,83550872a62ec0df72003d03dfe6c70ed5ff9986,True,
712bfba3bfc4ada9,CN,2010-10-19,,,Ma Zhaoxu,9769,-2,在涉及中日关系的问题中，使用了‘坚决反对’‘强烈震惊’等措辞回应日本官员的言论，且对象为大国日本，负面情绪权重较高。,True,,legacy_cn_press_conference,en,legacy_import,,,401d5eda0683c3e8d6396ec9708691aeba11c52f,True,
83aa39a3b0669377,CN,2010-10-21,,,Ma Zhaoxu,5737,-2,在涉及中国武器出口到苏丹的问题上，使用了‘敦促’等词汇，表明对联合国报告的不满，且涉及大国关系，负面情绪权重较高。,True,,legacy_cn_press_conference,en,legacy_import,,,cf47c45cadec794ec5584b973cd90446e5f88a8e,True,
195544af02d3195f,CN,2010-10-26,,,Ma Zhaoxu,6544,-1,提及中日在钓鱼岛附近海域对峙，以及中国派遣执法船只巡航，语气中性偏强硬；同时提到美日军事同盟及黄海军演取消，虽无直接军事对抗言辞，但隐含关注与敦促，整体略显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,44217d89b1e75b9ca622d607a66a0aa0be86aa4a,True,
b50cb26e7124ace7,CN,2010-10-28,,,Ma Zhaoxu,3096,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,acfcfca7ca931e6ea6473fd5465fc3197e2ba56c,True,
9b84dfae1f4fff64,CN,2010-11-02,,,Hong Lei,6447,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,27b677646b485ecaca6e31f8cbac8733d89f45f9,True,
a8e2f966cf85602a,CN,2010-11-04,,,Hong Lei,9758,1,提及中国在周边地区推动和平与稳定的努力，使用‘建设性作用’‘友好谈判’等措辞，整体语气略微积极。,True,,legacy_cn_press_conference,en,legacy_import,,,8c2d47b91fd7312d11a53722bbc0177e9930d188,True,
62d83c656e25181b,CN,2010-11-09,,,Hong Lei,7359,-1,提及澳大利亚与美国加强军事合作时，使用‘希望双边合作应该有利于和平、稳定和发展’等措辞，表达一定关切但保持外交礼貌，整体判断为略微消极。,True,,legacy_cn_press_conference,en,legacy_import,,,a506de920ca6039780f0613e0fd2ef7e25366bef,True,
a75693cd946cd23a,CN,2010-11-11,,,Hong Lei,4829,-1,提及中日关系及美国与亚洲盟友的关系，使用‘敦促’等措辞，略有消极情绪，但未涉及强烈批评。,True,,legacy_cn_press_conference,en,legacy_import,,,de99ad19f56421eb0539228586d3f1427dcf86bd,True,
f574fd0f516dc4fe,CN,2010-11-16,,,Hong Lei,4511,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,e1fb47dfc0ab63fefcf838365621928fec47317e,True,
506778507d0453f4,CN,2010-11-18,,,Hong Lei,3787,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,4cf8e4814ea57bcff930a339d10d180140799dfa,True,
839b6d31190316e4,CN,2010-11-23,,,Hong Lei,3326,-1,对朝鲜半岛军事冲突表示‘关切’，并呼吁各方保持克制，但未使用强烈谴责措辞，整体情绪略微消极。,True,,legacy_cn_press_conference,en,legacy_import,,,fa2f7c5c15c6cf6f807cc8b13073367a9cf0938d,True,
bb1944479c6c8168,CN,2010-11-25,,,Hong Lei,4481,-2,多次提及‘保持冷静、克制’，反对任何破坏半岛和平稳定的行为，尤其涉及大国，整体判断为明显消极。,True,,legacy_cn_press_conference,en,legacy_import,,,767bcc42cf0d4ca1cebef571105fa792c47f5408,True,
10a7b226e1ceb1cd,CN,2010-11-30,,,Hong Lei,5595,-1,发言中提到朝鲜半岛问题时，措辞如‘紧张局势’‘敦促各方缓解局势’体现对地区安全的关切，但未出现强烈负面或正面情绪词汇，整体判断为略微消极。,True,,legacy_cn_press_conference,en,legacy_import,,,b3a3d82ec36ced9eaabd8e50ad17c7e50b7fcaad,True,
a9588873365ba744,CN,2010-12-02,,,Jiang Yu,9963,-2,多次涉及军事演习和冲突，使用'There are enough of similar military drills'等批评性表述，对美日韩军演表达明显反对，且涉及大国对象，负面权重更高,True,,legacy_cn_press_conference,en,legacy_import,,,29750139a17276da7aa14c18c7f33af3545a6f0f,True,
78eaa04b20789850,CN,2010-12-07,,,Jiang Yu,14366,1,涉及朝鲜半岛安全问题，中方多次表达'致力于半岛和平稳定''积极建设性作用'等积极表述，虽有轻微批评但整体偏向积极合作，且涉及美日韩等大国对象,True,,legacy_cn_press_conference,en,legacy_import,,,b85b15fdc6ab6f05105fde54ade2a6e9222870f2,True,
de427f06a9107aff,CN,2010-12-09,,,Jiang Yu,15028,-1,涉及美韩军演、日本防卫大纲等军事议题，中方多次表达'希望各方谨慎行事'、'反对制造紧张'等略微消极表态，且对象涉及美日等大国,True,,legacy_cn_press_conference,en,legacy_import,,,fe18e136acbd0fe7648c5b3ad71d779203e60c34,True,
efe9158d5c50f383,CN,2010-12-14,,,Jiang Yu,12595,-1,提及朝鲜半岛紧张局势及核问题，使用‘防止紧张局势升级’‘负责任态度’等措辞，整体略显消极，军事议题涉及大国，负面权重更高。,True,,legacy_cn_press_conference,en,legacy_import,,,d3a4117b5f472435facdcc273c247667cc7cb932,True,
459417ebd52df427,CN,2010-12-16,,,Jiang Yu,7893,-1,发言中提到半岛局势及军事演习时使用‘希望保持克制’‘不要采取使局势升级的行动’等措辞，态度略显消极，但未直接批评，整体语气仍属外交礼貌范畴。,True,,legacy_cn_press_conference,en,legacy_import,,,f5071f1b204e6e6b2c4c87c75d1d208559c75fcc,True,
68e0f178a3f35df9,CN,2010-12-21,,,Jiang Yu,12013,2,提及中俄联合军演及深化军事合作，使用‘深化战略伙伴关系’‘扩大军事合作’等正面措辞，整体语气明显积极。,True,,legacy_cn_press_conference,en,legacy_import,,,1d77ed0a0fd2c9437f07dd8fd22b9de9ac45f5ab,True,
689044dd42caff73,CN,2010-12-23,,,Jiang Yu,5686,-1,提及半岛局势时使用‘复杂敏感’‘呼吁冷静克制’等措辞，虽无直接批评但有一定负面情绪，涉及大国，加权后略偏消极。,True,,legacy_cn_press_conference,en,legacy_import,,,c102d680278b114a249940aaf10e27ebf209dcc0,True,
5624857681bc717d,CN,2010-12-28,,,Jiang Yu,6496,-1,提及美国派遣航母可能加剧半岛紧张局势，使用‘希望相关国家采取负责任态度’等措辞，表达略微消极态度。,True,,legacy_cn_press_conference,en,legacy_import,,,c8f601df36037115e27ecf81422fa00123665551,True,
5758238c12cc923f,CN,2010-12-30,,,Jiang Yu,2681,-1,对科特迪瓦局势表示担忧，并敦促通过对话解决争端，同时要求保障中国公民安全，措辞体现略微消极情绪。,True,,legacy_cn_press_conference,en,legacy_import,,,67d19aa30256a8b7397e6f7aa9d338813fde8dc9,True,
d4767af82f466d13,CN,2011-01-04,,,Hong Lei,10140,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,1d4e5b4bef489db5a111f4635b8e799a7e42a981,True,
16a637fb8997e8cc,CN,2011-01-06,,,Hong Lei,10915,1,提及中国国防政策时使用‘防御性的国防政策’等措辞，语气略微积极；同时涉及中美军事关系及美国防长访华，表达希望加强互信与合作，但措辞较为克制。,True,,legacy_cn_press_conference,en,legacy_import,,,fd888d09c39c657d881aa9861c33698ef5fb3054,True,
6dfd0a82c1a26ab2,CN,2011-01-11,,,Hong Lei,4667,-1,涉及中国对美军事关系及军售问题，使用‘希望’等措辞表达期待，但隐含对美台军售的不满；同时提到中国发展武器装备基于自卫需要，语气中立偏消极。,True,,legacy_cn_press_conference,en,legacy_import,,,e99e4318e00497fcdeaa761f2bfa6400ad498fdc,True,
7f6e203625e901a2,CN,2011-01-13,,,Hong Lei,3053,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,503d11d0144e165659d4bbf60629e101c436923c,True,
1e870254c320d6c5,CN,2011-01-18,,,Hong Lei,10749,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,24314c10e49ef8a1d64b71d47254a1d6f7d60c7f,True,
4c972e108a88e76c,CN,2011-01-20,,,Hong Lei,4567,1,提及中日安全对话，双方交流国防政策和安全局势，语气中性偏积极，略微体现合作意愿。,True,,legacy_cn_press_conference,en,legacy_import,,,0e9468fa1c9ca11bbd79e7e38d557508a0e4cd37,True,
f02ad0c775c22e1a,CN,2011-01-25,,,Hong Lei,4502,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,dfe20e9a01c4db3843cc9a43668c67863163bf2a,True,
8ae529afd7593072,CN,2011-01-27,,,Hong Lei,1469,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,cbfa60f12ad86159a993ee5aa9a0b608824a4c33,True,
1ad04fb624743fc8,CN,2011-02-01,,,Hong Lei,4252,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,6f5a62e211e92d574647c8f867457e18d1031da3,True,
87587a3ee47ce055,CN,2011-02-10,,,Ma Zhaoxu,6833,-1,提及柬泰边境冲突及朝鲜半岛军事会谈，中国呼吁克制并支持对话，态度中立偏消极，未涉及强烈情绪词汇。,True,,legacy_cn_press_conference,en,legacy_import,,,dd0a75cc6accb0c9c05fbdf7453e646ff9970394,True,
463bf18dcca6a0d4,CN,2011-02-15,,,Ma Zhaoxu,7100,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,359096c6ff70cec4cde6953542e498eb48a18819,True,
fafd032c5f31d010,CN,2011-02-17,,,Ma Zhaoxu,4422,0,涉及朝鲜导弹设施报道，但发言人仅表示'没有相关信息'，为中立信息性表述,False,,legacy_cn_press_conference,en,legacy_import,,,dd12d277d3b8bf23ac04dc38443b2be1371d3729,True,
9c2aab0008ee1645,CN,2011-02-22,,,Ma Zhaoxu,3287,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,f45ab239872745ce892bef5adff697c16ae380d2,True,
048eaff38158e4ae,CN,2011-02-24,,,Ma Zhaoxu,10902,0,无相关内容,False,,legacy_cn_press_conference,en,legacy_import,,,88beab63379152e2a2df23b02caa5ff408e0590c,True,
